id,vehicle_number,date,time,violation,location,video_name,confidence,traffic_light_color,violation_type,image_path,ocr_text,plate_number
29305,,,,,Test Location,,,,Red Light Violation,,,Unknown
29306,,,,,Test Location,,,,Lane Violation,,,Unknown
29307,,,,,Test Location,,,,Red Light Violation,,,Unknown
29308,,,,,Test Location,,,,Lane Violation,,,Unknown
29309,,,,,Test Location,,,,Red Light Violation,,,Unknown
29310,,,,,Test Location,,,,Red Light Violation,,,Unknown
29311,,,,,Test Location,,,,Lane Violation,,,Unknown
29312,,,,,Test Location,,,,Red Light Violation,,,Unknown
29313,,,,,Test Location,,,,Lane Violation,,,Unknown
29314,,,,,Test Location,,,,Red Light Violation,,,Unknown
29315,,,,,Test Location,,,,Red Light Violation,,,Unknown
29316,,,,,Test Location,,,,Lane Violation,,,Unknown
29317,,,,,Test Location,,,,Red Light Violation,,,Unknown
29318,,,,,Test Location,,,,Lane Violation,,,Unknown
29319,,,,,Test Location,,,,Red Light Violation,,,Unknown
29320,,,,,Test Location,,,,Red Light Violation,,,Unknown
29321,,,,,Test Location,,,,Lane Violation,,,Unknown
29322,,,,,Test Location,,,,Red Light Violation,,,Unknown
29323,,,,,Test Location,,,,Lane Violation,,,Unknown
29324,,,,,Test Location,,,,Red Light Violation,,,Unknown
29325,,,,,Test Location,,,,Red Light Violation,,,Unknown
29326,,,,,Test Location,,,,Lane Violation,,,Unknown
29327,,,,,Test Location,,,,Red Light Violation,,,Unknown
29328,,,,,Test Location,,,,Lane Violation,,,Unknown
29329,,,,,Test Location,,,,Red Light Violation,,,Unknown
29330,,,,,Test Location,,,,Red Light Violation,,,Unknown
29331,,,,,Test Location,,,,Lane Violation,,,Unknown
29332,,,,,Test Location,,,,Red Light Violation,,,Unknown
29333,,,,,Test Location,,,,Lane Violation,,,Unknown
29334,,,,,Test Location,,,,Red Light Violation,,,Unknown
29335,,,,,Test Location,,,,Red Light Violation,,,Unknown
29336,,,,,Test Location,,,,Lane Violation,,,Unknown
29337,,,,,Test Location,,,,Red Light Violation,,,Unknown
29338,,,,,Test Location,,,,Lane Violation,,,Unknown
29339,,,,,Test Location,,,,Red Light Violation,,,Unknown
29340,,,,,Test Location,,,,Red Light Violation,,,Unknown
29341,,,,,Test Location,,,,Lane Violation,,,Unknown
29342,,,,,Test Location,,,,Red Light Violation,,,Unknown
29343,,,,,Test Location,,,,Lane Violation,,,Unknown
29344,,,,,Test Location,,,,Red Light Violation,,,Unknown
29345,,,,,Test Location,,,,Red Light Violation,,,Unknown
29346,,,,,Test Location,,,,Lane Violation,,,Unknown
29347,,,,,Test Location,,,,Red Light Violation,,,Unknown
29348,,,,,Test Location,,,,Lane Violation,,,Unknown
29349,,,,,Test Location,,,,Red Light Violation,,,Unknown
29350,,,,,Test Location,,,,Red Light Violation,,,Unknown
29351,,,,,Test Location,,,,Lane Violation,,,Unknown
29352,,,,,Test Location,,,,Red Light Violation,,,Unknown
29353,,,,,Test Location,,,,Lane Violation,,,Unknown
29354,,,,,Test Location,,,,Red Light Violation,,,Unknown
29355,,,,,Test Location,,,,Red Light Violation,,,Unknown
29356,,,,,Test Location,,,,Lane Violation,,,Unknown
29357,,,,,Test Location,,,,Red Light Violation,,,Unknown
29358,,,,,Test Location,,,,Lane Violation,,,Unknown
29359,,,,,Test Location,,,,Lane Violation,,,Unknown
29360,,,,,Test Location,,,,Red Light Violation,,,Unknown
29361,,,,,Test Location,,,,Lane Violation,,,Unknown
29362,,,,,Test Location,,,,Lane Violation,,,Unknown
29363,,,,,Test Location,,,,Red Light Violation,,,Unknown
29364,,,,,Test Location,,,,Lane Violation,,,Unknown
29365,,,,,Test Location,,,,Lane Violation,,,Unknown
29366,,,,,Test Location,,,,Red Light Violation,,,Unknown
29367,,,,,Test Location,,,,Lane Violation,,,Unknown
29368,,,,,Test Location,,,,Lane Violation,,,Unknown
29369,,,,,Test Location,,,,Red Light Violation,,,Unknown
29370,,,,,Test Location,,,,Lane Violation,,,Unknown
29371,,,,,Test Location,,,,Lane Violation,,,Unknown
29372,,,,,Test Location,,,,Red Light Violation,,,Unknown
29373,,,,,Test Location,,,,Lane Violation,,,Unknown
29374,,,,,Test Location,,,,Lane Violation,,,Unknown
29375,,,,,Test Location,,,,Red Light Violation,,,Unknown
29376,,,,,Test Location,,,,Lane Violation,,,Unknown
29377,,,,,Test Location,,,,Lane Violation,,,Unknown
29378,,,,,Test Location,,,,Red Light Violation,,,Unknown
29379,,,,,Test Location,,,,Lane Violation,,,Unknown
29380,,,,,Test Location,,,,Lane Violation,,,Unknown
29381,,,,,Test Location,,,,Red Light Violation,,,Unknown
29382,,,,,Test Location,,,,Lane Violation,,,Unknown
29383,,,,,Test Location,,,,Lane Violation,,,Unknown
29384,,,,,Test Location,,,,Red Light Violation,,,Unknown
29385,,,,,Test Location,,,,Lane Violation,,,Unknown
29386,,,,,Test Location,,,,Lane Violation,,,Unknown
29387,,,,,Test Location,,,,Red Light Violation,,,Unknown
29388,,,,,Test Location,,,,Lane Violation,,,Unknown
29389,,,,,Test Location,,,,Lane Violation,,,Unknown
29390,,,,,Test Location,,,,Helmet Violation,,,Unknown
29391,,,,,Test Location,,,,Red Light Violation,,,Unknown
29392,,,,,Test Location,,,,Red Light Violation,,,Unknown
29393,,,,,Test Location,,,,Lane Violation,,,Unknown
29394,,,,,Test Location,,,,Red Light Violation,,,Unknown
29395,,,,,Test Location,,,,Red Light Violation,,,Unknown
29396,,,,,Test Location,,,,Lane Violation,,,Unknown
29397,,,,,Test Location,,,,Helmet Violation,,,Unknown
29398,,,,,Test Location,,,,Red Light Violation,,,Unknown
29399,,,,,Test Location,,,,Red Light Violation,,,Unknown
29400,,,,,Test Location,,,,Lane Violation,,,Unknown
29401,,,,,Test Location,,,,Red Light Violation,,,Unknown
29402,,,,,Test Location,,,,Red Light Violation,,,Unknown
29403,,,,,Test Location,,,,Lane Violation,,,Unknown
29404,,,,,Test Location,,,,Helmet Violation,,,Unknown
29405,,,,,Test Location,,,,Red Light Violation,,,Unknown
29406,,,,,Test Location,,,,Red Light Violation,,,Unknown
29407,,,,,Test Location,,,,Lane Violation,,,Unknown
29408,,,,,Test Location,,,,Red Light Violation,,,Unknown
29409,,,,,Test Location,,,,Red Light Violation,,,Unknown
29410,,,,,Test Location,,,,Lane Violation,,,Unknown
29411,,,,,Test Location,,,,Helmet Violation,,,Unknown
29412,,,,,Test Location,,,,Red Light Violation,,,Unknown
29413,,,,,Test Location,,,,Red Light Violation,,,Unknown
29414,,,,,Test Location,,,,Lane Violation,,,Unknown
29415,,,,,Test Location,,,,Red Light Violation,,,Unknown
29416,,,,,Test Location,,,,Red Light Violation,,,Unknown
29417,,,,,Test Location,,,,Lane Violation,,,Unknown
29418,,,,,Test Location,,,,Helmet Violation,,,Unknown
29419,,,,,Test Location,,,,Red Light Violation,,,Unknown
29420,,,,,Test Location,,,,Red Light Violation,,,Unknown
29421,,,,,Test Location,,,,Lane Violation,,,Unknown
29422,,,,,Test Location,,,,Red Light Violation,,,Unknown
29423,,,,,Test Location,,,,Red Light Violation,,,Unknown
29424,,,,,Test Location,,,,Lane Violation,,,Unknown
29425,,,,,Test Location,,,,Helmet Violation,,,Unknown
29426,,,,,Test Location,,,,Red Light Violation,,,Unknown
29427,,,,,Test Location,,,,Red Light Violation,,,Unknown
29428,,,,,Test Location,,,,Lane Violation,,,Unknown
29429,,,,,Test Location,,,,Red Light Violation,,,Unknown
29430,,,,,Test Location,,,,Red Light Violation,,,Unknown
29431,,,,,Test Location,,,,Lane Violation,,,Unknown
29432,,,,,Test Location,,,,Helmet Violation,,,Unknown
29433,,,,,Test Location,,,,Red Light Violation,,,Unknown
29434,,,,,Test Location,,,,Red Light Violation,,,Unknown
29435,,,,,Test Location,,,,Lane Violation,,,Unknown
29436,,,,,Test Location,,,,Red Light Violation,,,Unknown
29437,,,,,Test Location,,,,Red Light Violation,,,Unknown
29438,,,,,Test Location,,,,Lane Violation,,,Unknown
29439,,,,,Test Location,,,,Helmet Violation,,,Unknown
29440,,,,,Test Location,,,,Red Light Violation,,,Unknown
29441,,,,,Test Location,,,,Red Light Violation,,,Unknown
29442,,,,,Test Location,,,,Lane Violation,,,Unknown
29443,,,,,Test Location,,,,Red Light Violation,,,Unknown
29444,,,,,Test Location,,,,Red Light Violation,,,Unknown
29445,,,,,Test Location,,,,Lane Violation,,,Unknown
29446,,,,,Test Location,,,,Helmet Violation,,,Unknown
29447,,,,,Test Location,,,,Red Light Violation,,,Unknown
29448,,,,,Test Location,,,,Red Light Violation,,,Unknown
29449,,,,,Test Location,,,,Lane Violation,,,Unknown
29450,,,,,Test Location,,,,Red Light Violation,,,Unknown
29451,,,,,Test Location,,,,Red Light Violation,,,Unknown
29452,,,,,Test Location,,,,Lane Violation,,,Unknown
29453,,,,,Test Location,,,,Helmet Violation,,,Unknown
29454,,,,,Test Location,,,,Red Light Violation,,,Unknown
29455,,,,,Test Location,,,,Red Light Violation,,,Unknown
29456,,,,,Test Location,,,,Lane Violation,,,Unknown
29457,,,,,Test Location,,,,Red Light Violation,,,Unknown
29458,,,,,Test Location,,,,Red Light Violation,,,Unknown
29459,,,,,Test Location,,,,Lane Violation,,,Unknown
29460,,,,,Test Location,,,,Red Light Violation,,,Unknown
29461,,,,,Test Location,,,,Lane Violation,,,Unknown
29462,,,,,Test Location,,,,Red Light Violation,,,Unknown
29463,,,,,Test Location,,,,Lane Violation,,,Unknown
29464,,,,,Test Location,,,,Red Light Violation,,,Unknown
29465,,,,,Test Location,,,,Lane Violation,,,Unknown
29466,,,,,Test Location,,,,Red Light Violation,,,Unknown
29467,,,,,Test Location,,,,Lane Violation,,,Unknown
29468,,,,,Test Location,,,,Red Light Violation,,,Unknown
29469,,,,,Test Location,,,,Lane Violation,,,Unknown
29470,,,,,Test Location,,,,Red Light Violation,,,Unknown
29471,,,,,Test Location,,,,Lane Violation,,,Unknown
29472,,,,,Test Location,,,,Red Light Violation,,,Unknown
29473,,,,,Test Location,,,,Lane Violation,,,Unknown
29474,,,,,Test Location,,,,Red Light Violation,,,Unknown
29475,,,,,Test Location,,,,Lane Violation,,,Unknown
29476,,,,,Test Location,,,,Red Light Violation,,,Unknown
29477,,,,,Test Location,,,,Lane Violation,,,Unknown
29478,,,,,Test Location,,,,Red Light Violation,,,Unknown
29479,,,,,Test Location,,,,Lane Violation,,,Unknown
29480,,,,,Test Location,,,,Red Light Violation,,,Unknown
29481,,,,,Test Location,,,,Lane Violation,,,Unknown
29482,,,,,Test Location,,,,Red Light Violation,,,Unknown
29483,,,,,Test Location,,,,Lane Violation,,,Unknown
29484,,,,,Test Location,,,,Red Light Violation,,,Unknown
29485,,,,,Test Location,,,,Lane Violation,,,Unknown
29486,,,,,Test Location,,,,Red Light Violation,,,Unknown
29487,,,,,Test Location,,,,Lane Violation,,,Unknown
29488,,,,,Test Location,,,,Red Light Violation,,,Unknown
29489,,,,,Test Location,,,,Lane Violation,,,Unknown
29490,,,,,Test Location,,,,Red Light Violation,,,Unknown
29491,,,,,Test Location,,,,Lane Violation,,,Unknown
29492,,,,,Test Location,,,,Red Light Violation,,,Unknown
29493,,,,,Test Location,,,,Lane Violation,,,Unknown
29494,,,,,Test Location,,,,Red Light Violation,,,Unknown
29495,,,,,Test Location,,,,Red Light Violation,,,Unknown
29496,,,,,Test Location,,,,Lane Violation,,,Unknown
29497,,,,,Test Location,,,,Red Light Violation,,,Unknown
29498,,,,,Test Location,,,,Red Light Violation,,,Unknown
29499,,,,,Test Location,,,,Red Light Violation,,,Unknown
29500,,,,,Test Location,,,,Red Light Violation,,,Unknown
29501,,,,,Test Location,,,,Lane Violation,,,Unknown
29502,,,,,Test Location,,,,Red Light Violation,,,Unknown
29503,,,,,Test Location,,,,Red Light Violation,,,Unknown
29504,,,,,Test Location,,,,Red Light Violation,,,Unknown
29505,,,,,Test Location,,,,Red Light Violation,,,Unknown
29506,,,,,Test Location,,,,Lane Violation,,,Unknown
29507,,,,,Test Location,,,,Red Light Violation,,,Unknown
29508,,,,,Test Location,,,,Red Light Violation,,,Unknown
29509,,,,,Test Location,,,,Red Light Violation,,,Unknown
29510,,,,,Test Location,,,,Red Light Violation,,,Unknown
29511,,,,,Test Location,,,,Lane Violation,,,Unknown
29512,,,,,Test Location,,,,Red Light Violation,,,Unknown
29513,,,,,Test Location,,,,Red Light Violation,,,Unknown
29514,,,,,Test Location,,,,Red Light Violation,,,Unknown
29515,,,,,Test Location,,,,Red Light Violation,,,Unknown
29516,,,,,Test Location,,,,Lane Violation,,,Unknown
29517,,,,,Test Location,,,,Red Light Violation,,,Unknown
29518,,,,,Test Location,,,,Red Light Violation,,,Unknown
29519,,,,,Test Location,,,,Red Light Violation,,,Unknown
29520,,,,,Test Location,,,,Red Light Violation,,,Unknown
29521,,,,,Test Location,,,,Lane Violation,,,Unknown
29522,,,,,Test Location,,,,Red Light Violation,,,Unknown
29523,,,,,Test Location,,,,Red Light Violation,,,Unknown
29524,,,,,Test Location,,,,Red Light Violation,,,Unknown
29525,,,,,Test Location,,,,Red Light Violation,,,Unknown
29526,,,,,Test Location,,,,Lane Violation,,,Unknown
29527,,,,,Test Location,,,,Red Light Violation,,,Unknown
29528,,,,,Test Location,,,,Red Light Violation,,,Unknown
29529,,,,,Test Location,,,,Red Light Violation,,,Unknown
29530,,,,,Test Location,,,,Red Light Violation,,,Unknown
29531,,,,,Test Location,,,,Lane Violation,,,Unknown
29532,,,,,Test Location,,,,Red Light Violation,,,Unknown
29533,,,,,Test Location,,,,Red Light Violation,,,Unknown
29534,,,,,Test Location,,,,Red Light Violation,,,Unknown
29535,,,,,Test Location,,,,Red Light Violation,,,Unknown
29536,,,,,Test Location,,,,Lane Violation,,,Unknown
29537,,,,,Test Location,,,,Red Light Violation,,,Unknown
29538,,,,,Test Location,,,,Red Light Violation,,,Unknown
29539,,,,,Test Location,,,,Red Light Violation,,,Unknown
29540,,,,,Test Location,,,,Red Light Violation,,,Unknown
29541,,,,,Test Location,,,,Lane Violation,,,Unknown
29542,,,,,Test Location,,,,Red Light Violation,,,Unknown
29543,,,,,Test Location,,,,Red Light Violation,,,Unknown
29544,,,,,Test Location,,,,Red Light Violation,,,Unknown
29545,,,,,Test Location,,,,Lane Violation,,,Unknown
29546,,,,,Test Location,,,,Red Light Violation,,,Unknown
29547,,,,,Test Location,,,,Red Light Violation,,,Unknown
29548,,,,,Test Location,,,,Red Light Violation,,,Unknown
29549,,,,,Test Location,,,,Lane Violation,,,Unknown
29550,,,,,Test Location,,,,Red Light Violation,,,Unknown
29551,,,,,Test Location,,,,Red Light Violation,,,Unknown
29552,,,,,Test Location,,,,Red Light Violation,,,Unknown
29553,,,,,Test Location,,,,Lane Violation,,,Unknown
29554,,,,,Test Location,,,,Red Light Violation,,,Unknown
29555,,,,,Test Location,,,,Red Light Violation,,,Unknown
29556,,,,,Test Location,,,,Red Light Violation,,,Unknown
29557,,,,,Test Location,,,,Lane Violation,,,Unknown
29558,,,,,Test Location,,,,Red Light Violation,,,Unknown
29559,,,,,Test Location,,,,Red Light Violation,,,Unknown
29560,,,,,Test Location,,,,Red Light Violation,,,Unknown
29561,,,,,Test Location,,,,Lane Violation,,,Unknown
29562,,,,,Test Location,,,,Red Light Violation,,,Unknown
29563,,,,,Test Location,,,,Red Light Violation,,,Unknown
29564,,,,,Test Location,,,,Red Light Violation,,,Unknown
29565,,,,,Test Location,,,,Lane Violation,,,Unknown
29566,,,,,Test Location,,,,Red Light Violation,,,Unknown
29567,,,,,Test Location,,,,Red Light Violation,,,Unknown
29568,,,,,Test Location,,,,Red Light Violation,,,Unknown
29569,,,,,Test Location,,,,Lane Violation,,,Unknown
29570,,,,,Test Location,,,,Red Light Violation,,,Unknown
29571,,,,,Test Location,,,,Red Light Violation,,,Unknown
29572,,,,,Test Location,,,,Red Light Violation,,,Unknown
29573,,,,,Test Location,,,,Lane Violation,,,Unknown
29574,,,,,Test Location,,,,Red Light Violation,,,Unknown
29575,,,,,Test Location,,,,Red Light Violation,,,Unknown
29576,,,,,Test Location,,,,Red Light Violation,,,Unknown
29577,,,,,Test Location,,,,Lane Violation,,,Unknown
29578,,,,,Test Location,,,,Red Light Violation,,,Unknown
29579,,,,,Test Location,,,,Red Light Violation,,,Unknown
29580,,,,,Test Location,,,,Red Light Violation,,,Unknown
29581,,,,,Test Location,,,,Lane Violation,,,Unknown
29582,,,,,Test Location,,,,Lane Violation,,,Unknown
29583,,,,,Test Location,,,,Lane Violation,,,Unknown
29584,,,,,Test Location,,,,Red Light Violation,,,Unknown
29585,,,,,Test Location,,,,Lane Violation,,,Unknown
29586,,,,,Test Location,,,,Lane Violation,,,Unknown
29587,,,,,Test Location,,,,Lane Violation,,,Unknown
29588,,,,,Test Location,,,,Red Light Violation,,,Unknown
29589,,,,,Test Location,,,,Lane Violation,,,Unknown
29590,,,,,Test Location,,,,Lane Violation,,,Unknown
29591,,,,,Test Location,,,,Lane Violation,,,Unknown
29592,,,,,Test Location,,,,Red Light Violation,,,Unknown
29593,,,,,Test Location,,,,Lane Violation,,,Unknown
29594,,,,,Test Location,,,,Lane Violation,,,Unknown
29595,,,,,Test Location,,,,Lane Violation,,,Unknown
29596,,,,,Test Location,,,,Red Light Violation,,,Unknown
29597,,,,,Test Location,,,,Lane Violation,,,Unknown
29598,,,,,Test Location,,,,Lane Violation,,,Unknown
29599,,,,,Test Location,,,,Lane Violation,,,Unknown
29600,,,,,Test Location,,,,Red Light Violation,,,Unknown
29601,,,,,Test Location,,,,Lane Violation,,,Unknown
29602,,,,,Test Location,,,,Lane Violation,,,Unknown
29603,,,,,Test Location,,,,Lane Violation,,,Unknown
29604,,,,,Test Location,,,,Red Light Violation,,,Unknown
29605,,,,,Test Location,,,,Lane Violation,,,Unknown
29606,,,,,Test Location,,,,Lane Violation,,,Unknown
29607,,,,,Test Location,,,,Lane Violation,,,Unknown
29608,,,,,Test Location,,,,Red Light Violation,,,Unknown
29609,,,,,Test Location,,,,Lane Violation,,,Unknown
29610,,,,,Test Location,,,,Red Light Violation,,,Unknown
29611,,,,,Test Location,,,,Red Light Violation,,,Unknown
29612,,,,,Test Location,,,,Lane Violation,,,Unknown
29613,,,,,Test Location,,,,Red Light Violation,,,Unknown
29614,,,,,Test Location,,,,Lane Violation,,,Unknown
29615,,,,,Test Location,,,,Red Light Violation,,,Unknown
29616,,,,,Test Location,,,,Red Light Violation,,,Unknown
29617,,,,,Test Location,,,,Lane Violation,,,Unknown
29618,,,,,Test Location,,,,Red Light Violation,,,Unknown
29619,,,,,Test Location,,,,Lane Violation,,,Unknown
29620,,,,,Test Location,,,,Red Light Violation,,,Unknown
29621,,,,,Test Location,,,,Red Light Violation,,,Unknown
29622,,,,,Test Location,,,,Lane Violation,,,Unknown
29623,,,,,Test Location,,,,Red Light Violation,,,Unknown
29624,,,,,Test Location,,,,Lane Violation,,,Unknown
29625,,,,,Test Location,,,,Red Light Violation,,,Unknown
29626,,,,,Test Location,,,,Red Light Violation,,,Unknown
29627,,,,,Test Location,,,,Lane Violation,,,Unknown
29628,,,,,Test Location,,,,Red Light Violation,,,Unknown
29629,,,,,Test Location,,,,Lane Violation,,,Unknown
29630,,,,,Test Location,,,,Red Light Violation,,,Unknown
29631,,,,,Test Location,,,,Red Light Violation,,,Unknown
29632,,,,,Test Location,,,,Lane Violation,,,Unknown
29633,,,,,Test Location,,,,Red Light Violation,,,Unknown
29634,,,,,Test Location,,,,Lane Violation,,,Unknown
29635,,,,,Test Location,,,,Red Light Violation,,,Unknown
29636,,,,,Test Location,,,,Red Light Violation,,,Unknown
29637,,,,,Test Location,,,,Lane Violation,,,Unknown
29638,,,,,Test Location,,,,Red Light Violation,,,Unknown
29639,,,,,Test Location,,,,Lane Violation,,,Unknown
29640,,,,,Test Location,,,,Red Light Violation,,,Unknown
29641,,,,,Test Location,,,,Red Light Violation,,,Unknown
29642,,,,,Test Location,,,,Lane Violation,,,Unknown
29643,,,,,Test Location,,,,Red Light Violation,,,Unknown
29644,,,,,Test Location,,,,Lane Violation,,,Unknown
29645,,,,,Test Location,,,,Red Light Violation,,,Unknown
29646,,,,,Test Location,,,,Red Light Violation,,,Unknown
29647,,,,,Test Location,,,,Lane Violation,,,Unknown
29648,,,,,Test Location,,,,Red Light Violation,,,Unknown
29649,,,,,Test Location,,,,Lane Violation,,,Unknown
29650,,,,,Test Location,,,,Red Light Violation,,,Unknown
29651,,,,,Test Location,,,,Lane Violation,,,Unknown
29652,,,,,Test Location,,,,Red Light Violation,,,Unknown
29653,,,,,Test Location,,,,Red Light Violation,,,Unknown
29654,,,,,Test Location,,,,Red Light Violation,,,Unknown
29655,,,,,Test Location,,,,Lane Violation,,,Unknown
29656,,,,,Test Location,,,,Red Light Violation,,,Unknown
29657,,,,,Test Location,,,,Lane Violation,,,Unknown
29658,,,,,Test Location,,,,Red Light Violation,,,Unknown
29659,,,,,Test Location,,,,Red Light Violation,,,Unknown
29660,,,,,Test Location,,,,Red Light Violation,,,licence
29661,,,,,Test Location,,,,Lane Violation,,,licence
29662,,,,,Test Location,,,,Red Light Violation,,,licence
29663,,,,,Test Location,,,,Lane Violation,,,licence
29664,,,,,Test Location,,,,Red Light Violation,,,licence
29665,,,,,Test Location,,,,Red Light Violation,,,licence
29666,,,,,Test Location,,,,Red Light Violation,,,Unknown
29667,,,,,Test Location,,,,Lane Violation,,,Unknown
29668,,,,,Test Location,,,,Red Light Violation,,,Unknown
29669,,,,,Test Location,,,,Lane Violation,,,Unknown
29670,,,,,Test Location,,,,Red Light Violation,,,Unknown
29671,,,,,Test Location,,,,Red Light Violation,,,Unknown
29672,,,,,Test Location,,,,Red Light Violation,,,Unknown
29673,,,,,Test Location,,,,Lane Violation,,,Unknown
29674,,,,,Test Location,,,,Red Light Violation,,,Unknown
29675,,,,,Test Location,,,,Lane Violation,,,Unknown
29676,,,,,Test Location,,,,Red Light Violation,,,Unknown
29677,,,,,Test Location,,,,Red Light Violation,,,Unknown
29678,,,,,Test Location,,,,Red Light Violation,,,Unknown
29679,,,,,Test Location,,,,Lane Violation,,,Unknown
29680,,,,,Test Location,,,,Red Light Violation,,,Unknown
29681,,,,,Test Location,,,,Lane Violation,,,Unknown
29682,,,,,Test Location,,,,Red Light Violation,,,Unknown
29683,,,,,Test Location,,,,Red Light Violation,,,Unknown
29684,,,,,Test Location,,,,Red Light Violation,,,Unknown
29685,,,,,Test Location,,,,Lane Violation,,,Unknown
29686,,,,,Test Location,,,,Red Light Violation,,,Unknown
29687,,,,,Test Location,,,,Lane Violation,,,Unknown
29688,,,,,Test Location,,,,Red Light Violation,,,Unknown
29689,,,,,Test Location,,,,Red Light Violation,,,Unknown
29690,,,,,Test Location,,,,Red Light Violation,,,Unknown
29691,,,,,Test Location,,,,Lane Violation,,,Unknown
29692,,,,,Test Location,,,,Red Light Violation,,,Unknown
29693,,,,,Test Location,,,,Lane Violation,,,Unknown
29694,,,,,Test Location,,,,Red Light Violation,,,Unknown
29695,,,,,Test Location,,,,Red Light Violation,,,Unknown
29696,,,,,Test Location,,,,Red Light Violation,,,Unknown
29697,,,,,Test Location,,,,Lane Violation,,,Unknown
29698,,,,,Test Location,,,,Red Light Violation,,,Unknown
29699,,,,,Test Location,,,,Lane Violation,,,Unknown
29700,,,,,Test Location,,,,Red Light Violation,,,Unknown
29701,,,,,Test Location,,,,Red Light Violation,,,Unknown
29702,,,,,Test Location,,,,Red Light Violation,,,Unknown
29703,,,,,Test Location,,,,Lane Violation,,,Unknown
29704,,,,,Test Location,,,,Red Light Violation,,,Unknown
29705,,,,,Test Location,,,,Lane Violation,,,Unknown
29706,,,,,Test Location,,,,Red Light Violation,,,Unknown
29707,,,,,Test Location,,,,Red Light Violation,,,Unknown
29708,,,,,Test Location,,,,Red Light Violation,,,Unknown
29709,,,,,Test Location,,,,Lane Violation,,,Unknown
29710,,,,,Test Location,,,,Red Light Violation,,,Unknown
29711,,,,,Test Location,,,,Lane Violation,,,Unknown
29712,,,,,Test Location,,,,Red Light Violation,,,Unknown
29713,,,,,Test Location,,,,Red Light Violation,,,Unknown
29714,,,,,Test Location,,,,Red Light Violation,,,Unknown
29715,,,,,Test Location,,,,Lane Violation,,,Unknown
29716,,,,,Test Location,,,,Red Light Violation,,,Unknown
29717,,,,,Test Location,,,,Lane Violation,,,Unknown
29718,,,,,Test Location,,,,Red Light Violation,,,Unknown
29719,,,,,Test Location,,,,Red Light Violation,,,Unknown
29720,,,,,Test Location,,,,Red Light Violation,,,Unknown
29721,,,,,Test Location,,,,Lane Violation,,,Unknown
29722,,,,,Test Location,,,,Red Light Violation,,,Unknown
29723,,,,,Test Location,,,,Lane Violation,,,Unknown
29724,,,,,Test Location,,,,Red Light Violation,,,Unknown
29725,,,,,Test Location,,,,Red Light Violation,,,Unknown
29726,,,,,Test Location,,,,Red Light Violation,,,Unknown
29727,,,,,Test Location,,,,Lane Violation,,,Unknown
29728,,,,,Test Location,,,,Red Light Violation,,,Unknown
29729,,,,,Test Location,,,,Lane Violation,,,Unknown
29730,,,,,Test Location,,,,Red Light Violation,,,Unknown
29731,,,,,Test Location,,,,Red Light Violation,,,Unknown
29732,,,,,Test Location,,,,Red Light Violation,,,Unknown
29733,,,,,Test Location,,,,Lane Violation,,,Unknown
29734,,,,,Test Location,,,,Red Light Violation,,,Unknown
29735,,,,,Test Location,,,,Lane Violation,,,Unknown
29736,,,,,Test Location,,,,Red Light Violation,,,Unknown
29737,,,,,Test Location,,,,Red Light Violation,,,Unknown
29738,,,,,Test Location,,,,Red Light Violation,,,Unknown
29739,,,,,Test Location,,,,Red Light Violation,,,Unknown
29740,,,,,Test Location,,,,Red Light Violation,,,Unknown
29741,,,,,Test Location,,,,Red Light Violation,,,Unknown
29742,,,,,Test Location,,,,Red Light Violation,,,Unknown
29743,,,,,Test Location,,,,Red Light Violation,,,Unknown
29744,,,,,Test Location,,,,Red Light Violation,,,Unknown
29745,,,,,Test Location,,,,Red Light Violation,,,Unknown
29746,,,,,Test Location,,,,Red Light Violation,,,Unknown
29747,,,,,Test Location,,,,Red Light Violation,,,Unknown
29748,,,,,Test Location,,,,Red Light Violation,,,Unknown
29749,,,,,Test Location,,,,Red Light Violation,,,Unknown
29750,,,,,Test Location,,,,Red Light Violation,,,Unknown
29751,,,,,Test Location,,,,Red Light Violation,,,Unknown
29752,,,,,Test Location,,,,Red Light Violation,,,Unknown
29753,,,,,Test Location,,,,Red Light Violation,,,Unknown
29754,,,,,Test Location,,,,Red Light Violation,,,Unknown
29755,,,,,Test Location,,,,Red Light Violation,,,Unknown
29756,,,,,Test Location,,,,Red Light Violation,,,Unknown
29757,,,,,Test Location,,,,Lane Violation,,,Unknown
29758,,,,,Test Location,,,,Red Light Violation,,,Unknown
29759,,,,,Test Location,,,,Lane Violation,,,Unknown
29760,,,,,Test Location,,,,Red Light Violation,,,Unknown
29761,,,,,Test Location,,,,Red Light Violation,,,Unknown
29762,,,,,Test Location,,,,Lane Violation,,,Unknown
29763,,,,,Test Location,,,,Red Light Violation,,,Unknown
29764,,,,,Test Location,,,,Lane Violation,,,Unknown
29765,,,,,Test Location,,,,Red Light Violation,,,Unknown
29766,,,,,Test Location,,,,Red Light Violation,,,Unknown
29767,,,,,Test Location,,,,Lane Violation,,,Unknown
29768,,,,,Test Location,,,,Red Light Violation,,,Unknown
29769,,,,,Test Location,,,,Lane Violation,,,Unknown
29770,,,,,Test Location,,,,Red Light Violation,,,Unknown
29771,,,,,Test Location,,,,Red Light Violation,,,Unknown
29772,,,,,Test Location,,,,Lane Violation,,,Unknown
29773,,,,,Test Location,,,,Red Light Violation,,,Unknown
29774,,,,,Test Location,,,,Lane Violation,,,Unknown
29775,,,,,Test Location,,,,Red Light Violation,,,Unknown
